NPRI_ID,Facility_name,Company_name,Address,City,Province,PostalCode,Latitude,Longitude,Emissions,Units,Report_year
23091,Cargill Aghorizons Rycroft Ab,Cargill Limited,Highway # 49,Rycroft,Alberta,T0H3A0,55.75,-118.68,11.5,Tonnes (t),2017
23637,Cwcp Pouce Coupe S 14-09,Penn West Petroleum Ltd.,,N/A,Alberta,,55.75,-119.79,-,Tonnes (t),2017
28171,Encana Swb 02-13,Encana Corporation,,N/A,Alberta,,55.75,-119.71,-,Tonnes (t),2017
24125,Birchcliff Pouce Coupe 03-22-078-12 W6m Gas Plant,Birchcliff Energy Ltd.,,Pouce Coupe,Alberta,,55.76,-119.77,2.2,Tonnes (t),2017
24716,Arc 103 Progress 12-17-78-9 Swb,Taqa North Ltd.,,N/A,Alberta,,55.76,-119.37,-,Tonnes (t),2017
28170,Encana Swb 01-19,Encana Corporation,,N/A,Alberta,,55.76,-119.68,-,Tonnes (t),2017
28173,Encana Swb 04-20,Encana Corporation,,N/A,Alberta,T2P 2S5,55.76,-119.67,-,Tonnes (t),2017
16849,Pouce Coupe South Sour Gas Plant,Longshore Resources Ltd.,,N/A,Alberta,,55.77,-119.82,-,Tonnes (t),2017
17947,Ksitvan East Sour Gas Plant 07-22-078-09w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.77,-119.3,0.89,Tonnes (t),2017
18726,Kmg Gift Oil Battery 06-19-078-10w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.77,-115.54,-,Tonnes (t),2017
26053,Lre - Roxanna 11-20,Long Run Exploration Ltd,,N/A,Alberta,,55.77,-117.06,0.55,Tonnes (t),2017
17990,Progress 3-29-78-9w6,Canadian Natural Resources Limited,,N/A,Alberta,,55.78,-119.36,-,Tonnes (t),2017
22287,Gordondale 05-27-078-11w6,Birchcliff Energy Ltd.,,Gordondale,Alberta,,55.78,-115.63,-,Tonnes (t),2017
22920,Galleon Roxana 06-29-078-20w5,Long Run Exploration Ltd,,N/A,Alberta,,55.78,-117.07,-,Tonnes (t),2017
27269,Progress 1-30,Canadian Natural Resources Limited,,N/A,Alberta,,55.78,-119.53,-,Tonnes (t),2017
27654,Pouce Coupe Oil Battery 04-30,Enerplus Corporation,,N/A,Alberta,,55.78,-119.86,-,Tonnes (t),2017
28165,Pouce Coupe Oil Battery 04-29,Enerplus Corporation,,N/A,Alberta,,55.78,-119.83,-,Tonnes (t),2017
28167,Gordondale 07-29-078-11w6,Birchcliff Energy Ltd.,,Gordondale,Alberta,,55.78,-119.66,-,Tonnes (t),2017
28179,Gordondale Oil Battery 02-06,Encana Corporation,N/A,N/A,Alberta,N/A,55.78,-119.62,-,Tonnes (t),2017
28320,Gordondale Oil Battery 08-30-078-09w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.78,-119.37,-,Tonnes (t),2017
26510,Gordondale Swb 14-29,Encana Corporation,,N/A,Alberta,,55.79,-119.66,-,Tonnes (t),2017
28318,Phillips Gordondale Oil Battery 14-30-078-09w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.79,-119.38,-,Tonnes (t),2017
23838,Gordondale Oil Battery 15-32-078-11w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.8,-119.66,-,Tonnes (t),2017
27021,Gordondale Sour Gas Plant 16-31,AltaGas Ltd.,,N/A,Alberta,,55.8,-119.68,1.82,Tonnes (t),2017
27554,Encana Oil Battery 05-35,Encana Corporation,,N/A,Alberta,,55.8,-119.75,-,Tonnes (t),2017
27555,Encana Oil Battery 11-35,Encana Corporation,,N/A,Alberta,,55.8,-119.74,-,Tonnes (t),2017
28738,Saddle Hills Lf,Secure Energy Services Inc.,,Dawson Creek,Alberta,T2P2V7,55.8,-119.68,-,Tonnes (t),2017
29279,Pelican Oil Battery 16-31-078-24w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.8,-113.7,3.5,Tonnes (t),2017
29653,Pelican Bitumen Battery 16-32-078-24w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.8,-113.68,3.91,Tonnes (t),2017
21392,P-12 Mobile Plant,E Construction Ltd.,Street,Crow Lake,Alberta,T6P1W7,55.81,-112.08,3.39,Tonnes (t),2017
24145,Leismer Sagd Bitumen Battery,Athabasca Oil Corporation,,Conklin,Alberta,,55.81,-111.44,30.44,Tonnes (t),2017
29016,Gordondale 02-06-079-11w6,Birchcliff Energy Ltd.,,Gordondale,Alberta,T0H 1V0,55.81,-119.7,-,Tonnes (t),2017
17439,Nipisi 4-8,Pengrowth Energy Corporation,,Slave Lake,Alberta,T0G2A0,55.82,-115.22,-,Tonnes (t),2017
19045,Summit 08-08,Rising Star Resources Ltd.,,N/A,Alberta,,55.82,-119.05,-,Tonnes (t),2017
26506,Gordondale Swb 04-12,Encana Corporation,,N/A,Alberta,,55.82,-119.75,-,Tonnes (t),2017
27559,Gordondale Swb 13-02,Encana Corporation,,N/A,Alberta,,55.82,-119.77,-,Tonnes (t),2017
29921,Mulligan Marketing Terminal 03-08-079-09-W6,Tourmaline Oil Corp,,Saddle Hills,Alberta, ,55.82,-119.37,4.44,Tonnes (t),2017
6535,Gordondale,Newalta Corporation,,Gordondale,Alberta,T0H1V0,55.83,-119.46,-,Tonnes (t),2017
26507,Gordondale Swb 05-12,Encana Corporation,,N/A,Alberta,,55.83,-119.74,-,Tonnes (t),2017
27214,Gordondale 16-10-79-12w6,Canadian Natural Resources Limited,,N/A,Alberta,,55.83,-119.77,-,Tonnes (t),2017
27215,Gordondale Oil Battery 06-12-079-11w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.83,-119.58,0.61,Tonnes (t),2017
19552,Leismer Gas Battery 12-16,Cenovus Energy Inc.,,N/A,Alberta,,55.84,-111.35,-,Tonnes (t),2017
15130,Wabasca Comp Stn 06-22,Tidewater Midstream and Infrastructure Ltd.,,N/A,Alberta,,55.85,-113.84,0.92,Tonnes (t),2017
22910,Culp 15-14-079-24w5,Guide Exploration Ltd.,,N/A,Alberta,,55.85,-117.63,-,Tonnes (t),2017
27804,Reno 13-14-079-20w5,Baytex Energy Ltd,,Reno,Alberta,,55.85,-117.02,-,Tonnes (t),2017
6947,Blueberry Hill Compressor Station,Alliance Pipeline Ltd.,,Saddle Hills County,Alberta,,55.86,-119.59,-,Tonnes (t),2017
5247,Gordondale East Gas Plant,Spectra Energy Midstream Corporation,,Spirit River,Alberta,T0H3G0,55.87,-119.3,-,Tonnes (t),2017
21112,Dawson Sweet Gas Plant 08-26-079-16w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.87,-116.37,0.55,Tonnes (t),2017
26170,Reno 12-32-079-20w5,Baytex Energy Ltd,,Reno,Alberta,,55.89,-117.1,-,Tonnes (t),2017
29663,Sle 16-35-79-10w6,Sanling Energy Ltd.,,N/A,Alberta, ,55.89,-119.43,1.04,Tonnes (t),2017
26068,Brintnell Oil Battery 11-01,Crescent Point Energy Corp.,N/A,N/A,Alberta,N/A,55.9,-113.46,-,Tonnes (t),2017
4159,Nipisi Gas Plant,Canadian Natural Resources Limited,,N/A,Alberta,,55.91,-115.15,0.73,Tonnes (t),2017
23726,Nipisi Terminal,Plains Midstream Canada,,Rainbow,Alberta,,55.91,-115.14,1.89,Tonnes (t),2017
16002,Sb Pad #13,Canadian Natural Resources Limited,13-27-080-22w4,N/A,Alberta,,55.96,-113.36,-,Tonnes (t),2017
27438,Husky Nipisi,Penn West Petroleum Ltd.,,N/A,Alberta,,55.96,-115.35,-,Tonnes (t),2017
27160,Brintnell Central Bitumen Battery 01-36-080-22w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.97,-113.29,-,Tonnes (t),2017
15203,Pouce Coupe Sour Gas Plant 03-03,AltaGas Ltd.,N/A,N/A,Alberta,N/A,55.98,-119.95,-,Tonnes (t),2017
24472,Milestone Tangent Group 16-33,Rising Star Resources Ltd.,,N/A,Alberta,,55.98,-117.68,1.93,Tonnes (t),2017
106,Dunvegan Sour Gas Plant,Canadian Natural Resources Limited,,Fairview,Alberta,,55.99,-118.53,3.85,Tonnes (t),2017
5395,Brintnell Bitumen Battery 09-02-081-23w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.99,-113.48,-,Tonnes (t),2017
21973,Anderson Gas Battery 15-03-081-04w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.99,-118.53,0.72,Tonnes (t),2017
22556,Brintnell South Compressor Station 13-01-081-23w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,55.99,-113.47,-,Tonnes (t),2017
27541,Milestone Tang 16-5-81,Rising Star Resources Ltd.,,N/A,Alberta,,55.99,-117.71,0.77,Tonnes (t),2017
29120,Tourmaline 12-06-081-07-W6,Tourmaline Oil Corp,,Blueberry Mountain,Alberta,,55.99,-119.09,-,Tonnes (t),2017
29616,Pouce Coupe Single Well Battery,ARC Resources,N/A,N/A,Alberta,N/A,55.99,-119.81,1.75,Tonnes (t),2017
18514,Brintnell Custom Treating Facility 12-09-081-22w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,56,-113.4,-,Tonnes (t),2017
27951,10-09-081-14w5,Koch Oil Sands Operating ULC,,South Seal Area,Alberta,A9A9A9,56,-116.12,-,Tonnes (t),2017
29949,Tourmaline Bonanza 09-10-081-10-W6,Tourmaline Oil Corp,,Saddle Hills,Alberta, ,56,-119.46,0.64,Tonnes (t),2017
28019,Nampa,Richardson Pioneer Ltd.,#1 Railway Avenue Avenue,Nampa,Alberta,T0L 1S0,56.04,-117.14,8.84,Tonnes (t),2017
19221,Utikuma Oil Battery,Vermilion Energy Inc.,,Township 081,Alberta,,56.05,-115.36,0.76,Tonnes (t),2017
15513,Doe River 14-31,Bonavista Energy Corporation,,Doe East,Alberta,,56.06,-119.87,-,Tonnes (t),2017
24565,Seal Bitumen Battery 04-33,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.06,-116.28,-,Tonnes (t),2017
24375,Bonanza 5-3-82-11w6,Canadian Natural Resources Limited,,N/A,Alberta,,56.07,-119.64,-,Tonnes (t),2017
26021,Seal Bitumen Battery 13-06,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.08,-116.35,-,Tonnes (t),2017
27015,West Seal Battery 09-06,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.08,-116.32,-,Tonnes (t),2017
16758,Brintnell Oil Battery and Comp Stn 1107 11-07-082-22w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,56.09,-113.44,1.42,Tonnes (t),2017
17986,George Gp 9-7,Cequence Energy Ltd.,,Fairview,Alberta,,56.09,-118.75,-,Tonnes (t),2017
22461,Seal Bitumen Battery 13-08,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.09,-116.32,-,Tonnes (t),2017
27084,Newalta Peace River Service Centre,Newalta Corporation,,Red Earth,Alberta,,56.09,-116.34,-,Tonnes (t),2017
28260,North Horsetail Bitumen Satellite 16-08-082-23w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,56.09,-113.55,-,Tonnes (t),2017
28979,Seal 03-16-082-18w5,Baytex Energy Ltd,,Seal,Alberta,,56.1,-116.75,8.39,Tonnes (t),2017
19857,Blueberry Cs 11-16,Cequence Energy Ltd.,,Blueberry Mountain,Alberta,,56.11,-119.03,-,Tonnes (t),2017
22750,Pod One,Connacher Oil and Gas Limited,0,Fort McMurray,Alberta,,56.11,-111.82,37.39,Tonnes (t),2017
23386,Mulligan Fourth Creek 15-13-082-09-W6,Tourmaline Oil Corp,,Grande Prairie,Alberta,,56.11,-119.26,2.57,Tonnes (t),2017
24188,Algar,Connacher Oil and Gas Limited,,Fort McMurray,Alberta,,56.11,-111.71,67.28,Tonnes (t),2017
26018,Seal Bitumen Battery 04-19,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.11,-116.65,4.4,Tonnes (t),2017
28969,"Harmon Valley	09-15-082-18w5",Baytex Energy Ltd,,Harmon Valley,Alberta,,56.11,-116.71,6.06,Tonnes (t),2017
29729,Hv South Bitumen Battery 03-19,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.11,-116.65,1.91,Tonnes (t),2017
29731,Harmon Valley Bitumen Battery 12-13,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.11,-116.68,0.61,Tonnes (t),2017
29733,Hv South Bitumen Battery 16-13,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.11,-116.66,9.81,Tonnes (t),2017
22842,Olympia Balsam Oil Battery 14-23,Crew Energy Inc.,14-23-082-10w6,N/A,Alberta,,56.12,-119.45,-,Tonnes (t),2017
24569,Seal Bitumen Battery 07-24,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.12,-116.67,2.13,Tonnes (t),2017
29478,Seal 05-22-082-18w5,Baytex Energy Ltd,,Seal,Alberta, ,56.12,-116.73,2.6,Tonnes (t),2017
15870,North Brintnell Sweet Gas Plant 06-26-082-20w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,56.13,-113.02,-,Tonnes (t),2017
15887,Brintnell North Bitumen Battery 07-27-082-21w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,56.13,-113.2,2.41,Tonnes (t),2017
24273,Seal Bitumen Battery 12-25,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.13,-116.68,6.88,Tonnes (t),2017
24279,Seal Bitumen Battery 09-25,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.13,-116.66,2.89,Tonnes (t),2017
29269,West Seal Battery 11-26,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.13,-116.7,10.9,Tonnes (t),2017
22843,Lre - Gentry Mulligan 16-29,Long Run Exploration Ltd,,N/A,Alberta,,56.14,-119.36,2.66,Tonnes (t),2017
24130,Seal 04-33-082-15w5,Baytex Energy Ltd,,Seal Lake,Alberta,A9A9A9,56.14,-116.29,1.5,Tonnes (t),2017
24583,Seal Bitumen Battery 14-25,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.14,-116.67,3.43,Tonnes (t),2017
27451,Seal Bitumen Battery 02-34,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.14,-116.72,-,Tonnes (t),2017
27457,Seal Bitumen Battery 16-25,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.14,-116.66,-,Tonnes (t),2017
28924,West Seal Bitumen Battery 16-27,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.14,-116.71,8.43,Tonnes (t),2017
29273,West Seal Bitumen Battery 13-30,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.14,-116.65,7.53,Tonnes (t),2017
27408,Cecil Royce 00/09-04-083-07w6/00,Harvest Operations Corp.,,N/A,Alberta,,56.16,-119.05,-,Tonnes (t),2017
27452,Harmon Valley Sagd South Pilot 07-06,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.16,-116.67,-,Tonnes (t),2017
27833,Seal 03-05-083-14w5,Baytex Energy Ltd,,Seal,Alberta,,56.16,-116.17,0.82,Tonnes (t),2017
28392,Harmon Valley Battery 01-05,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.16,-116.64,3.32,Tonnes (t),2017
22491,Seal Lake 08-08-083-14w5,Baytex Energy Ltd,,Peace River,Alberta,T8S1V1,56.17,-116.19,1.48,Tonnes (t),2017
26020,Seal Bitumen Battery 13-05,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.17,-116.65,11.37,Tonnes (t),2017
27456,Seal Bitumen Battery 15-01,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.17,-116.69,2.91,Tonnes (t),2017
28045,Toc Earring Bt 08-08-083-08-W6,Tourmaline Oil Corp,,Grand Prairie,Alberta,,56.17,-119.21,-,Tonnes (t),2017
28401,Seal Bitumen Battery 14-01,Penn West Exploration Ltd,N/A,N/A,Alberta,N/A,56.17,-116.86,-,Tonnes (t),2017
28922,Seal Bitumen Battery 16-01,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.17,-116.69,11.83,Tonnes (t),2017
29272,West Seal In Situ Battery 13-06,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.17,-116.68,5.1,Tonnes (t),2017
29274,West Seal Bitumen Battery 14-05,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.17,-116.65,13.15,Tonnes (t),2017
29275,West Seal Bitumen Battery 15-06,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.17,-116.67,7.87,Tonnes (t),2017
27835,Seal 13-12-083-15w5,Murphy Oil Company Ltd.,,N/A,Alberta,,56.18,-116.23,-,Tonnes (t),2017
27836,Seal 13-33-082-15w5,Murphy Oil Company Ltd,,Seal,Alberta,,56.18,-116.23,-,Tonnes (t),2017
16022,Kettle River Sour Gas Plant 15-14-083-05w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,56.19,-110.67,-,Tonnes (t),2017
19396,Seal 10-16-083-14w5,Penn West Petroleum Ltd.,,N/A,Alberta,,56.19,-116.14,-,Tonnes (t),2017
22141,Surmont Sagd Commercial Battery,Conocophillips Surmont Partnership,,Anzac,Alberta,T0P1J0,56.19,-110.95,74.58,Tonnes (t),2017
27834,Seal 1-16-083-15w5,Murphy Oil Company Ltd.,,N/A,Alberta,,56.19,-116.29,-,Tonnes (t),2017
16288,Surmont Sagd Pilot Facility,ConocoPhillips Canada Resources Corp.,N/A,N/A,Alberta,N/A,56.21,-110.96,-,Tonnes (t),2017
18352,Seal Lake Battery 1-26,Murphy Oil Company Ltd.,N/A,N/A,Alberta,N/A,56.21,-116.25,-,Tonnes (t),2017
24555,Seal Bitumen Battery 03-30,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.21,-116.83,5.59,Tonnes (t),2017
24562,Seal Bitumen Battery 04-29,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.21,-116.81,5.01,Tonnes (t),2017
27998,Msn 01-27-083-15w5 Pad,Murphy Oil Company Ltd.,,N/A,Alberta,,56.21,-116.27,-,Tonnes (t),2017
28001,Msn 16-22-083-15w5 Group Battery,Baytex Energy Ltd,,Seal Lake Field,Alberta,,56.21,-116.27,-,Tonnes (t),2017
28495,Harmon Valley 01-26-083-19w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.21,-116.87,2.48,Tonnes (t),2017
29252,Cadotte Battery 02-30,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.21,-116.83,2.01,Tonnes (t),2017
29730,Cadotte Bitumen Battery 03-29,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.21,-116.81,3.2,Tonnes (t),2017
18043,Josephine Sweet Gas Plant 09-01-083-10w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,56.22,-119.57,-,Tonnes (t),2017
28501,Harmon Valley 09-26-083-19w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.22,-116.87,2.67,Tonnes (t),2017
17019,Muskwa River Gas Plant 02-33-083-25w4,Husky Oil Operations Limited,,Wabasca-Desmarais,Alberta,,56.23,-113.89,-,Tonnes (t),2017
24564,Seal Bitumen Battery 04-32,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.23,-116.81,0.93,Tonnes (t),2017
28459,Harmon Valley 01-35-083-19w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.23,-116.87,2.93,Tonnes (t),2017
28487,Seal 02-34-083-19w5,Baytex Energy Ltd,,Seal,Alberta,,56.23,-116.91,2.16,Tonnes (t),2017
28921,Seal Bitumen Battery 05-32,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.23,-116.81,9.13,Tonnes (t),2017
29732,Penn West Cadotte Multi Well Battery 13-27,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.23,-116.76,1.23,Tonnes (t),2017
19035,Peace River,NPA,NW 31-83-21-W5m,Peace River,Alberta,,56.24,-117.32,-,Tonnes (t),2017
25233,P-27 Peace River,E Construction Ltd.,Shaftesbury Trail,Peace River,Alberta,T8S 1S3,56.24,-117.31,-,Tonnes (t),2017
26022,West Seal Cadotte Bitumen Battery 13-32,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.24,-116.81,2.91,Tonnes (t),2017
27723,Seal 01-04-084-19w5,Baytex Energy Ltd,,Seal,Alberta,,56.24,-116.92,4.61,Tonnes (t),2017
28460,Harmon Valley 01-02-084-19w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.24,-116.87,5.81,Tonnes (t),2017
28974,Harmon Valley 15-33-083-19w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.24,-116.93,1.5,Tonnes (t),2017
28975,Seal 16-35-083-19w5,Baytex Energy Ltd,,Seal,Alberta,,56.24,-116.87,2.34,Tonnes (t),2017
26184,Harmon Valley 12-05-084-18w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.25,-116.81,2.55,Tonnes (t),2017
27744,Seal 09-04-084-19w5,Baytex Energy Ltd,,Seal,Alberta,,56.25,-116.92,2.28,Tonnes (t),2017
27738,Harmon Valley 05-12-084-19w5,Baytex Energy Ltd,,Seal,Alberta,,56.26,-116.82,2.76,Tonnes (t),2017
28527,Harmon Valley 05-12-084-19w5,Baytex Energy Ltd,,Seal,Alberta,,56.26,-116.87,-,Tonnes (t),2017
18733,Hangingstone Compressor Station 11-10-084-10w4,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,56.27,-111.49,0.82,Tonnes (t),2017
21263,Cheecham Terminal,Enbridge Pipelines Inc.,,Fort McMurray,Alberta,,56.27,-110.93,11.48,Tonnes (t),2017
21975,Cecil Sour Gas Plant 08-15-084-08w6,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,56.27,-119.16,-,Tonnes (t),2017
26160,Seal 08-16-084-19w5,Baytex Energy Ltd,,Seal,Alberta,,56.27,-116.92,3.22,Tonnes (t),2017
26166,Seal 10-09-084-19w5,Baytex Energy Ltd,,Seal,Alberta,,56.27,-116.93,4.91,Tonnes (t),2017
26293,Cliffdale Thermal 04-15-084-17w5,Baytex Energy Ltd,,Cliffdale,Alberta,,56.27,-116.6,-,Tonnes (t),2017
27739,Seal 04-15-084-19w5,Baytex Energy Ltd,,Seal,Alberta,,56.27,-116.92,3.27,Tonnes (t),2017
27831,Cliffdale 01-14-084-18w5,Baytex Energy Ltd,,Cliffdale,Alberta,,56.27,-116.74,0.93,Tonnes (t),2017
27832,Cliffdale 16-11-084-18w5,Baytex Energy Ltd,,Cliffdale,Alberta,,56.27,-116.71,-,Tonnes (t),2017
27866,Hangingstone Expansion Project,Japan Canada Oil Sands Limited,,Rm of Wood Buffalo,Alberta,T9H3G2,56.27,-111.62,2.72,Tonnes (t),2017
27999,Msn 09-11-084-18w5 Pad,Murphy Oil Company Ltd.,,N/A,Alberta,,56.27,-116.71,-,Tonnes (t),2017
28137,Seal 09-09-084-18w5,Baytex Energy Ltd,,Seal,Alberta,,56.27,-116.77,1.76,Tonnes (t),2017
28489,Harmon Valley 02-15-084-19w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.27,-116.9,2.35,Tonnes (t),2017
28493,Seal 01-18-084-17w5,Baytex Energy Ltd,,Seal,Alberta,,56.27,-116.66,1.82,Tonnes (t),2017
28498,Harmon Valley 13-12-084-19w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.27,-116.87,2.04,Tonnes (t),2017
28500,Cliffdale 13-10-084-17w5,Baytex Energy Ltd,,Cliffdale,Alberta,,56.27,-116.6,-,Tonnes (t),2017
29019,Chauvco 10-10,Enercapita Energy Ltd.,600 - 435 4th Avenue Southwest,Calgary,Alberta,T2P3A8,56.27,-119.8,-,Tonnes (t),2017
29242,Msn 01-15-084-18w5 Pad,Baytex Energy Ltd,,Seal Lake Field,Alberta,,56.27,-116.74,0.74,Tonnes (t),2017
16344,Cecil Royce 08-15,Devon Canada Corporation,,Cecil South,Alberta,,56.28,-119.16,-,Tonnes (t),2017
22557,Slave Lake Sour Gas Plant 09-15,Tidewater Midstream and Infrastructure Ltd.,,N/A,Alberta,,56.28,-116.11,-,Tonnes (t),2017
23123,Seal Bitumen Battery 14-13,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.28,-116.86,1.58,Tonnes (t),2017
24278,Seal Bitumen Battery 16-13,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.28,-116.85,1.49,Tonnes (t),2017
24287,Seal 15-24-084-19w5,Penn West Petroleum Ltd.,16-13-084-19w5,N/A,Alberta,,56.28,-116.85,-,Tonnes (t),2017
26163,Seal 09-17-084-18w5,Baytex Energy Ltd,,Seal,Alberta,,56.28,-116.79,0.84,Tonnes (t),2017
26176,Harmon Valley 14-14-084-18w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.28,-116.73,0.47,Tonnes (t),2017
27453,Seal Bitumen Battery 13-13,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.28,-116.87,1.87,Tonnes (t),2017
27745,Seal Thermal 05-16-084-17w5,Baytex Energy Ltd,,Seal,Alberta,,56.28,-116.63,-,Tonnes (t),2017
27808,Seal 13-17-084-18w5,Baytex Energy Ltd,,Seal,Alberta,,56.28,-116.81,52.77,Tonnes (t),2017
28136,P-30 Weberville,E Construction Ltd.,7565 Weberville and Hwy 743 Rd N Road,Weberville,Alberta,T6P1W7,56.28,-117.35,0.7,Tonnes (t),2017
28400,West Seal Cadotte Bitumen Battery 13-14,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.28,-116.89,5.72,Tonnes (t),2017
28402,Seal Bitumen Battery 15-14,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.28,-116.88,5.52,Tonnes (t),2017
28403,Seal Bitumen Battery 15-15,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.28,-116.9,1.7,Tonnes (t),2017
28486,Harmon Valley 08-18-084-18w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.28,-116.82,2.28,Tonnes (t),2017
28488,Harmon Valley 09-18-084-18w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.28,-116.82,1.8,Tonnes (t),2017
28499,Harmon Valley 05-13-084-19w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.28,-116.87,5.7,Tonnes (t),2017
28965,Harmon Valley 16-14-084-18w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.28,-116.71,2.27,Tonnes (t),2017
28985,Harmon Valley 16-13-084-18w5,Baytex Energy Ltd,,Harmon Valley,Alberta,,56.28,-116.69,1.68,Tonnes (t),2017
29243,Msn 09-16-084-18w5 Pad,Baytex Energy Ltd,,Seal Lake Field,Alberta,,56.28,-116.77,0.88,Tonnes (t),2017
26164,Seal 09-21-084-18w5,Baytex Energy Ltd,,Seal,Alberta,,56.29,-116.77,4.6,Tonnes (t),2017
27740,Seal 04-20-084-18w5,Baytex Energy Ltd,,Seal,Alberta,,56.29,-116.81,1.68,Tonnes (t),2017
29648,Cliffdale Bitumen Battery 12-24-084-17w5,Canadian Natural Resources Limited,N/A,N/A,Alberta,N/A,56.29,-116.55,2.2,Tonnes (t),2017
22492,Cnul Cliffdale Facilities,Canadian Natural Upgrading Ltd,03-25-084-17 W5m,Peace River,Alberta,T8S 1V1,56.3,-116.55,7.73,Tonnes (t),2017
22629,Baytex Seal 4-30-84-18w5,Penn West Petroleum Ltd.,,Seal,Alberta,,56.3,-116.84,-,Tonnes (t),2017
23139,Seal Bitumen Battery 16-23,Obsidian Energy Ltd.,N/A,N/A,Alberta,N/A,56.3,-116.24,1.26,Tonnes (t),2017
